pecha id,language,url
I91998A6B,en,https://github.com/OpenPecha/I91998A6B
IAA4D72A1,de,https://github.com/OpenPecha/IAA4D72A1
IA8FFE11A,es,https://github.com/OpenPecha/IA8FFE11A
IE626384F,fr,https://github.com/OpenPecha/IE626384F
ID83CCFF4,it,https://github.com/OpenPecha/ID83CCFF4
IA6559611,nl,https://github.com/OpenPecha/IA6559611
ICB521FBC,bo,https://github.com/OpenPecha/ICB521FBC
